id,accident_id,flag,date,time,lng,lat
216,3101134201400153,1,2014-9-20,16:10:00,121.39507487255,31.396027814705
217,3101153201400396,1,2014-9-14,17:25:00,121.91339635321,30.886080358435
218,3101158201400386,1,2014-9-7,20:55:00,121.53047886594,31.236379902815
219,3101170201400138,1,2014-10-2,8:35:00,121.1922430552,30.941933114626
220,3101125201400220,2,2014-9-16,12:44:00,121.41376719538,31.142218076929
221,3101171201400123,1,2014-9-2,15:05:00,121.14920145275,30.994484702366
222,3101048201400065,1,2014-9-27,0:02:00,121.43641810177,31.137137540963
223,3101144201400139,1,2014-10-29,8:26:00,121.21732566112,31.429180650846
224,3101183201400524,1,2014-12-8,14:34:00,121.26699219663,31.214038186738
225,3101157201400533,1,2014-12-2,15:40:00,121.62338108818,31.204180016035
226,3101071201400072,2,2014-8-22,12:00:00,121.40312661031,31.247586855505
227,3101129201400198,2,2014-8-16,16:59:00,121.51394110641,31.101384746455
228,3102211201400012,2,2014-7-21,23:10:00,121.92353988249,30.858354330132
229,3101109201400054,1,2014-11-30,19:48:00,121.54501616916,31.323417752513
230,3101084201400026,2,2014-8-2,5:04:00,121.45241194718,31.275913295653
231,3101178201400114,2,2014-8-13,10:46:00,121.36516724585,31.105826381801
232,3102250201400007,1,2014-7-21,1:10:00,121.81049994857,31.155341598993
233,3101156201400409,1,2014-9-19,9:57:00,121.49549198632,31.186631295049
234,3101067201400024,2,2014-7-5,15:10:00,121.44175802946,31.240328434233
235,3101128201400212,2,2014-9-4,20:04:00,121.42350741962,31.180816639243
236,3101174201400129,1,2014-9-14,15:40:00,121.2279521428,31.063420464936
237,3101136201400143,1,2014-8-22,17:15:00,121.42034951194,31.398090908842
238,3101127201400216,2,2014-9-12,10:28:00,121.34881972498,31.020412597207
239,3101130201400134,1,2014-8-1,1:30:00,121.46208858217,31.32894931465
240,3101154201400518,1,2014-11-22,20:44:00,121.63865283521,31.244859751291
241,3101134201400141,1,2014-8-14,22:10:00,121.50131969212,31.396616654393
242,3101187201400461,1,2014-9-25,4:57:00,121.27486717751,31.1533678379
243,3101151201400510,1,2014-11-20,0:50:00,121.48789948569,31.249161710015
244,3101159201400416,1,2014-9-23,21:09:00,121.66564973018,31.220602364299
245,3102305201400079,1,2014-7-23,9:20:00,121.69554412394,31.523191954441
246,3101145201400093,1,2014-7-9,8:15:00,121.30071100214,31.42332615326
247,3101175201400105,1,2014-7-31,19:20:00,121.26621870618,31.097799089858
248,3101054201400026,1,2014-8-22,11:01:00,121.42073752961,31.204520283811
249,3101188201400451,1,2014-9-16,15:35:00,121.2106395813,31.255227002715
250,3101136201400152,1,2014-9-16,9:18:00,121.49877562084,31.355760609932
251,3101124201400292,2,2014-11-26,13:58:00,121.41428137917,31.05715286282
252,3101055201400032,1,2014-10-30,11:02:00,121.40496275216,31.204761003361
253,3101124201400182,2,2014-7-27,10:42:00,121.57611055265,30.930233742508
254,3101135201400199,1,2014-11-22,8:15:00,121.4646100934,31.342755541292
255,3101083201400039,2,2014-10-16,7:40:00,121.45765266063,31.294617854291
256,3101079201400083,1,2014-9-19,9:45:00,121.43546436003,31.252259654778
257,3101157201400395,1,2014-9-12,18:23:00,121.64921727631,31.033430979487
258,3101019201400031,1,2014-11-21,11:00:00,121.47886964145,31.229660475497
259,3101126201400218,2,2014-9-15,8:20:00,121.50084362792,31.306937532909
260,3101128201400228,2,2014-9-23,18:30:00,121.35829966879,31.173610131942
261,3101126201400243,1,2014-10-8,8:25:00,121.41019243711,31.153968722767
262,3101081201400033,1,2014-9-4,7:45:00,121.45765266063,31.294617854291
263,3101128201400286,2,2014-11-17,19:02:00,121.31044805805,31.207424482076
264,3101124201400177,1,2014-7-21,19:56:00,121.34848343353,31.172391216909
265,3101121201400246,2,2014-10-12,18:20:00,121.34881972498,31.020412597207
266,3101153201400367,1,2014-8-21,10:02:00,121.52340985284,31.215969511482
267,3101051201500010,1,2015-4-7,10:07:00,121.41425163717,31.216778817589
268,3101081201400038,1,2014-10-11,8:00:00,121.45879084875,31.32213826831
269,3101042201400073,2,2014-11-24,0:52:00,121.44365649755,31.195397798637
270,3101174201400095,1,2014-7-15,11:15:00,121.3165797109,30.93887259498
271,3101121201400265,2,2014-10-27,9:19:00,121.39269785197,31.118838141064
272,3101019201400023,1,2014-9-4,11:30:00,121.47889980027,31.214326933025
273,3101170201400128,2,2014-9-11,5:40:00,121.25814314715,31.111176038808
274,3101151201400487,1,2014-11-3,23:35:00,121.64921727631,31.033430979487
275,3101180201400382,1,2014-7-27,13:30:00,121.08081766733,31.182698017136
276,3101140201400131,1,2014-9-27,14:10:00,121.38625419426,31.254738485566
277,3101127201400200,1,2014-8-18,6:03:00,121.36987807493,31.121332054514
278,3101152201400350,1,2014-8-5,21:20:00,121.48789948569,31.249161710015
279,3101161201500009,1,2015-1-20,20:46:00,121.15423046164,30.810017538393
280,3101078201400082,1,2014-9-18,9:42:00,121.39595273712,31.265527736622
281,3101152201400413,1,2014-9-21,11:05:00,121.64921727631,31.033430979487
282,3101123201400303,1,2014-12-11,13:16:00,121.55768532839,31.027617381382
283,3101136201400149,2,2014-9-7,13:01:00,121.42945269564,31.288795980563
284,3101041201400044,1,2014-7-6,18:28:00,121.4159832504,31.179075593783
285,3101078201400077,1,2014-8-30,17:08:00,121.39595273712,31.265527736622
286,3101204201400103,1,2014-8-15,11:20:00,121.57584087236,30.962239210845
287,3101186201400463,1,2014-9-29,8:00:00,121.13295310661,31.143295660667
288,3101171201400184,2,2014-12-2,14:58:00,121.286128171,31.115674446006
289,3101100201400055,1,2014-12-15,13:10:00,121.5516330552,31.326931272967
290,3101173201400094,2,2014-7-14,18:08:00,121.25814314715,31.111176038808
291,3101129201400174,1,2014-7-18,15:25:00,121.43259484165,31.081472209725
292,3101143201500002,1,2015-1-2,13:46:00,121.21732566112,31.429180650846
293,3101129201400252,2,2014-10-17,23:13:00,121.36987807493,31.121332054514
294,3101184201400507,1,2014-11-20,22:30:00,121.240475746,31.225519630827
295,3101067201400032,1,2014-9-4,13:44:00,121.462373725,31.225998265526
296,3101178201400113,1,2014-7-31,14:16:00,121.34881972498,31.020412597207
297,3101133201400129,2,2014-7-28,20:12:00,121.34287028711,31.42179094487
298,3101164201400088,1,2014-9-24,5:20:00,121.16588823398,30.896538347912
299,3101129201400231,2,2014-9-26,18:56:00,121.36378358498,31.146595183312
300,3101089201400037,1,2014-10-4,9:20:00,121.45765266063,31.294617854291
301,3101017201400027,1,2014-10-24,8:50:00,121.45851480934,31.206563691579
302,3101134201400170,1,2014-10-14,10:39:00,121.35416297012,31.320392536038
303,3101177201400137,1,2014-9-30,17:20:00,121.24235651656,31.120546435476
304,3101178201400119,2,2014-8-25,6:32:00,121.36516724585,31.105826381801
305,3101187201400489,1,2014-11-1,5:11:00,121.22773630963,31.203728636498
306,3101135201400135,1,2014-8-6,6:38:00,121.3890589987,31.401645087597
307,3101181201400448,1,2014-9-13,7:10:00,121.10848250275,31.206606578243
308,3101130201400128,1,2014-7-27,16:12:00,121.38641646955,31.423061074741
309,3101151201400366,1,2014-8-20,19:25:00,121.74181840003,31.072753125437
310,3101120201400209,1,2014-9-3,7:49:00,121.52214197007,30.989054381003
311,3101178201400097,2,2014-7-17,21:15:00,121.24235651656,31.120546435476
312,3101122201400211,1,2014-9-4,6:45:00,121.30414832864,31.211384005786
313,3101207201400137,1,2014-10-20,11:45:00,121.43192210425,30.875179078551
314,3101092201400026,2,2014-9-12,14:10:00,121.48416823093,31.263809171137
315,3101148201400130,1,2014-9-25,15:10:00,121.25368956852,31.389155534428
316,3101044201400058,1,2014-9-9,14:39:00,121.44417487103,31.148671089894
317,3101101201400026,1,2014-7-23,15:30:00,121.53069903612,31.299155757446
318,3101132201400124,2,2014-7-17,8:05:00,121.44082170856,31.432270417531
319,3101173201400139,1,2014-10-2,18:15:00,121.1922430552,30.941933114626
320,3101170201400112,1,2014-8-19,5:00:00,121.32341834726,30.966879506562
321,3101170201400098,2,2014-7-10,3:01:00,121.286128171,31.115674446006
322,3101152201400355,1,2014-8-11,14:00:00,121.5555400329,31.357712231187
323,3101174201400122,2,2014-8-20,5:05:00,121.30375603414,31.035543883524
324,3101134201400156,1,2014-9-23,18:12:00,121.47302403872,31.395343023417
